Unnamed: 0,1. Wikipedia movie ID,2. Freebase movie ID,3. Movie name,4. Movie release date,5. Movie box office revenue,6. Movie runtime,7. Movie languages (Freebase ID:name tuples),8. Movie countries (Freebase ID:name tuples),9. Movie genres (Freebase ID:name tuples),bechdel_score,Entity,Year,Code,Human Development Index,Gender Inequality Index
48361,15593618,/m/03mgx6z,Taken,2009-01-30,226830568.0,93.0,"{""/m/064_8sq"": ""French Language"", ""/m/012v8"": ""Albanian language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action""}",3,United Kingdom,2009,GBR,0.906,0.186
48419,143812,/m/0125yp,Three to Tango,1999-10-22,10570375.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hn10"": ""LGBT"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",1,Australia,1999,AUS,0.894,0.156
48422,13281115,/m/03c0cxv,How About You,2007,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n6r"": ""Holiday Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01z4y"": ""Comedy""}",3,Ireland,2007,IRL,0.896,0.175
48422,13281115,/m/03c0cxv,How About You,2007,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n6r"": ""Holiday Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01z4y"": ""Comedy""}",3,United Kingdom,2007,GBR,0.897,0.197
48570,5792459,/m/0f4twn,Dracula: Pages from a Virgin's Diary,2002-02-28,,73.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/06ppq"": ""Silent film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0424mc"": ""Experimental film"", ""/m/04dn71w"": ""Dance"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",1,Canada,2002,CAN,0.894,0.14
48576,5121746,/m/0d3nvc,A Perfect Day,2005,,88.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/04hqz"": ""Lebanon"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2,Lebanon,2005,LBN,0.737,
48576,5121746,/m/0d3nvc,A Perfect Day,2005,,88.0,"{""/m/0jzc"": ""Arabic Language""}","{""/m/04hqz"": ""Lebanon"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2,Germany,2005,DEU,0.914,0.108
48647,570321,/m/02r430,How to Lose a Guy in 10 Days,2003-01-27,177085826.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",3,Germany,2003,DEU,0.905,0.114
48661,151465,/m/013q0p,Austin Powers: International Man of Mystery,1997-05-02,67683989.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01hwc6"": ""Absurdism"", ""/m/0hj3nbs"": ""Master Criminal Films"", ""/m/01z4y"": ""Comedy"", ""/m/07s2s"": ""Time travel"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",2,Germany,1997,DEU,0.874,0.139
48808,12755885,/m/02x3gqz,Reconstruction,2001,,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/02hxc3j"": ""Romanian Language"", ""/m/02h40lc"": ""English Language"", ""/m/03hkp"": ""Hebrew Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/0jtdp"": ""Documentary""}",0,United Kingdom,2001,GBR,0.868,0.212
48821,947450,/m/03sd_5,Tea With Mussolini,1999-03-26,45566200.0,117.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/01j1n2"": ""Coming of age""}",3,Italy,1999,ITA,0.835,0.186
48821,947450,/m/03sd_5,Tea With Mussolini,1999-03-26,45566200.0,117.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/01j1n2"": ""Coming of age""}",3,United Kingdom,1999,GBR,0.855,0.236
48823,930387,/m/03r0hh,Going the Distance,2004-08-20,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/01z4y"": ""Comedy""}",3,Canada,2004,CAN,0.901,0.129
48840,1127059,/m/048lb4,Coffee and Cigarettes,2003-09-05,,95.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/03rjj"": ""Italy""}","{""/m/04rlf"": ""Music"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5n2f"": ""Japanese Movies""}",3,Japan,2003,JPN,0.884,0.153
48840,1127059,/m/048lb4,Coffee and Cigarettes,2003-09-05,,95.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/03rjj"": ""Italy""}","{""/m/04rlf"": ""Music"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5n2f"": ""Japanese Movies""}",3,Italy,2003,ITA,0.858,0.179
48880,9199781,/m/0280061,This Is England,2006-09-12,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/01j1n2"": ""Coming of age""}",3,United Kingdom,2006,GBR,0.894,0.199
48902,236793,/m/01jcp1,Crush,2001-08-19,,112.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1,United Kingdom,2001,GBR,0.868,0.212
48902,236793,/m/01jcp1,Crush,2001-08-19,,112.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1,Germany,2001,DEU,0.896,0.129
48940,28037928,/m/0cmf3gp,Intruders,2011-09-12,3012210.0,100.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",3,Spain,2011,ESP,0.872,0.095
48940,28037928,/m/0cmf3gp,Intruders,2011-09-12,3012210.0,100.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",3,United Kingdom,2011,GBR,0.908,0.169
49013,1331395,/m/04tc1g,The Adventures of Pluto Nash,2002-08-16,7100000.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",2,Australia,2002,AUS,0.902,0.144
49030,1618008,/m/05h1qj,Dark Water,2002-01-19,,100.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",3,Japan,2002,JPN,0.882,0.155
49059,1490639,/m/055gwx,Pokémon The Movie 2000,2000-07-21,133949270.0,109.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hqxf"": ""Family Film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/095bb"": ""Animated cartoon""}",3,Japan,2000,JPN,0.877,0.147
49096,2701261,/m/07yvsn,Marie Antoinette,2006-05-24,60917189.0,123.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/03_3d"": ""Japan""}","{""/m/03g3w"": ""History"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5n2f"": ""Japanese Movies""}",3,France,2006,FRA,0.87,0.157
49096,2701261,/m/07yvsn,Marie Antoinette,2006-05-24,60917189.0,123.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/03_3d"": ""Japan""}","{""/m/03g3w"": ""History"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5n2f"": ""Japanese Movies""}",3,Japan,2006,JPN,0.892,0.138
49142,13253566,/m/03b_fm5,Role Models,2008-10-22,92502165.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",1,Germany,2008,DEU,0.923,0.103
49178,106117,/m/026390q,Thelma & Louise,1991-05,45360915.0,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/06w2n3t"": ""Female buddy film"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01nfk7"": ""Outlaw"", ""/m/0hj3n34"": ""Feminist Film""}",3,France,1991,FRA,0.799,0.228
49241,2021700,/m/06fqlk,Mission: Impossible III,2006-04-24,397850012.0,125.0,"{""/m/01wgr"": ""Czech Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d05w3"": ""China"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/0bkbm"": ""Spy""}",1,China,2006,CHN,0.65,0.258
49241,2021700,/m/06fqlk,Mission: Impossible III,2006-04-24,397850012.0,125.0,"{""/m/01wgr"": ""Czech Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d05w3"": ""China"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/0bkbm"": ""Spy""}",1,Germany,2006,DEU,0.917,0.105
49357,13275999,/m/03c053w,Young People Fucking,2007-09-06,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}",1,Canada,2007,CAN,0.908,0.136
49396,25281686,/m/09gm7bw,Marseille,2004-09-23,,95.0,{},"{""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama""}",3,Germany,2004,DEU,0.914,0.107
49497,483274,/m/02fxx9,Point Break,1991-07-12,83531958.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/01z02hx"": ""Sports""}",0,Japan,1991,JPN,0.849,0.161
49593,1822878,/m/05zr1l,Stealing Beauty,1996-03-29,4722310.0,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01j1n2"": ""Coming of age"", ""/m/03q4nz"": ""World cinema""}",3,France,1996,FRA,0.833,0.189
49593,1822878,/m/05zr1l,Stealing Beauty,1996-03-29,4722310.0,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01j1n2"": ""Coming of age"", ""/m/03q4nz"": ""World cinema""}",3,Italy,1996,ITA,0.816,0.191
49593,1822878,/m/05zr1l,Stealing Beauty,1996-03-29,4722310.0,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01j1n2"": ""Coming of age"", ""/m/03q4nz"": ""World cinema""}",3,United Kingdom,1996,GBR,0.834,0.237
49596,28862784,/m/0ddd6jp,Incendies,2010-09-04,,130.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada""}","{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",3,France,2010,FRA,0.877,0.129
49596,28862784,/m/0ddd6jp,Incendies,2010-09-04,,130.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada""}","{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",3,Canada,2010,CAN,0.911,0.133
49631,17671802,/m/047trvs,Orphan,2009-07-21,,122.0,"{""/m/02s2l"": ""Estonian Language"", ""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}",3,France,2009,FRA,0.872,0.129
49631,17671802,/m/047trvs,Orphan,2009-07-21,,122.0,"{""/m/02s2l"": ""Estonian Language"", ""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}",3,Canada,2009,CAN,0.909,0.143
49631,17671802,/m/047trvs,Orphan,2009-07-21,,122.0,"{""/m/02s2l"": ""Estonian Language"", ""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}",3,Germany,2009,DEU,0.923,0.098
49644,24731835,/m/080mqx1,RoboGeisha,2009-10-03,,101.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03_3d"": ""Japan""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0qdzd"": ""B-movie"", ""/m/02kdv5l"": ""Action""}",3,Japan,2009,JPN,0.896,0.12
49684,4326127,/m/0bx8nm,Beerfest,2006-08-25,20387597.0,117.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01z4y"": ""Comedy"", ""/m/01hwc6"": ""Absurdism""}",3,Australia,2006,AUS,0.914,0.134
49740,36383340,/m/0k9f7ck,Post Mortem,2010-05-09,,98.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/01p1v"": ""Chile"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama""}",1,Mexico,2010,MEX,0.746,0.408
49740,36383340,/m/0k9f7ck,Post Mortem,2010-05-09,,98.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/01p1v"": ""Chile"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama""}",1,Chile,2010,CHL,0.813,0.339
49740,36383340,/m/0k9f7ck,Post Mortem,2010-05-09,,98.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/01p1v"": ""Chile"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama""}",1,Germany,2010,DEU,0.926,0.096
49779,16263752,/m/03wfdc3,Pocahontas,1994-10-19,,45.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/03g3w"": ""History"", ""/m/0hqxf"": ""Family Film"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation""}",3,Japan,1994,JPN,0.861,0.161
49805,34308933,/m/0g40n95,Silent House,2011-01-21,13101672.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",3,France,2011,FRA,0.881,0.126
49823,32204472,/m/0gywlpk,Diary of a Wimpy Kid: Dog Days,2012-08-03,75014170.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",3,Canada,2012,CAN,0.921,0.12
49838,734207,/m/036s7x,Oldboy,2003-11-21,14980005.0,119.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/048fz"": ""Korea"", ""/m/06qd3"": ""South Korea""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/02n4kr"": ""Mystery"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04tk13"": ""Kafkaesque"", ""/m/02kdv5l"": ""Action""}",1,South Korea,2003,KOR,0.844,0.159
50059,2786477,/m/082pyx,Troll 2,1990,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror""}",3,Italy,1990,ITA,0.778,0.212
50069,28474360,/m/04nm01t,Rain,2008,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0160w"": ""Bahamas""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",3,Bahamas,2008,BHS,0.812,0.359
50087,6215073,/m/0fx689,Appleseed,2005-01-14,1461989.0,103.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jxy"": ""Anime"", ""/m/02kdv5l"": ""Action""}",3,Japan,2005,JPN,0.889,0.142
50152,24521186,/m/080pg7m,Conquest,1998,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/07s9rl0"": ""Drama""}",2,Canada,1998,CAN,0.879,0.162
50192,17908468,/m/047p7fr,I Love You Phillip Morris,2009-01-18,20712236.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0d63kt"": ""Gay"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0d1w9"": ""Prison""}",1,France,2009,FRA,0.872,0.129
50195,3870912,/m/0b487v,Funny Games,1997,,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language""}","{""/m/0h7x"": ""Austria""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",3,Austria,1997,AUT,0.857,0.155
50209,7133616,/m/0h5y0v,Ella Enchanted,2004-04-09,27388767.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04xvh5"": ""Costume drama"", ""/m/03rzvv"": ""Romantic fantasy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",3,Ireland,2004,IRL,0.881,0.188
50209,7133616,/m/0h5y0v,Ella Enchanted,2004-04-09,27388767.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04xvh5"": ""Costume drama"", ""/m/03rzvv"": ""Romantic fantasy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",3,United Kingdom,2004,GBR,0.889,0.205
