index,negative,neutral,positive
26604337,0.06877532,0.7779196,0.15330505
26163463,0.6378166,0.3374335,0.024749938
1971520,0.4980889,0.47575325,0.026157817
3178798,0.1384592,0.68224853,0.17929229
12066244,0.40010026,0.5483036,0.05159618
34985252,0.546336,0.42315128,0.030512722
21800088,0.2463971,0.6761684,0.07743457
2303875,0.7382425,0.24683793,0.014919505
28682931,0.95368916,0.043458015,0.0028527488
2620748,0.31240463,0.6534247,0.034170646
11435243,0.18563896,0.7097549,0.10460614
25117791,0.15333267,0.7429248,0.10374257
9380065,0.74570304,0.23418787,0.020109111
5353084,0.15347137,0.6470058,0.19952288
650219,0.27663445,0.6672802,0.05608533
8155943,0.18689586,0.68444955,0.1286546
18016293,0.5251973,0.44393823,0.030864408
17683199,0.42645413,0.5305101,0.043035746
26666339,0.45950454,0.49366644,0.046829022
32634907,0.5024278,0.46380588,0.033766277
20737830,0.3030458,0.6508816,0.046072595
4901623,0.29640475,0.64697087,0.05662444
7784456,0.3899285,0.54159236,0.06847918
8591389,0.45122516,0.5084509,0.040323917
16002758,0.40951204,0.5471343,0.04335364
35959713,0.381622,0.56309885,0.05527918
4678174,0.4982515,0.4579606,0.04378789
19796380,0.096670516,0.7520928,0.15123665
35014185,0.8873776,0.10594621,0.0066761347
18249330,0.12088259,0.72732127,0.1517962
26208838,0.43345627,0.5107775,0.055766232
1989045,0.15691586,0.7685747,0.074509405
7511592,0.3522398,0.6041706,0.04358964
1643419,0.43221226,0.545749,0.022038722
27380492,0.28419316,0.58776605,0.1280408
22816098,0.14351815,0.59145033,0.26503158
32767328,0.36861777,0.55607164,0.07531059
18871379,0.28119832,0.56153727,0.15726444
570321,0.21504398,0.6518731,0.13308288
26408975,0.69496137,0.27606052,0.028978065
24785258,0.2075007,0.6570169,0.13548242
5515388,0.56973046,0.39599696,0.034272566
2014023,0.03442227,0.9420305,0.023547212
8753468,0.29455724,0.6580858,0.047356945
1383548,0.33869627,0.6140543,0.047249477
930387,0.13841043,0.56600827,0.29558134
12837431,0.48607057,0.4714315,0.04249797
30736552,0.39403445,0.56748164,0.038483962
9362734,0.69553524,0.2814735,0.022991188
31338389,0.22008884,0.65553015,0.12438097
11679162,0.40156737,0.54348123,0.054951433
21662430,0.25244483,0.6315547,0.11600045
4102596,0.4643963,0.50296474,0.03263894
24818202,0.21760376,0.5559715,0.22642475
17417872,0.22107305,0.6149591,0.16396779
12986359,0.37648752,0.5516744,0.07183809
20107910,0.6951246,0.29226297,0.012612398
19596597,0.37351134,0.5854136,0.041075133
24796776,0.008822877,0.61839074,0.37278637
22055483,0.34428516,0.5410696,0.11464526
19064165,0.12896194,0.65229744,0.21874063
1670656,0.38157588,0.57951295,0.038911182
12145602,0.20444524,0.7320895,0.06346527
31197125,0.47353235,0.49991217,0.026555462
17471406,0.51791716,0.44875696,0.033325907
12814753,0.31812975,0.6444408,0.037429478
1373922,0.37700495,0.5605533,0.06244178
74535,0.44290322,0.48490342,0.07219341
4589873,0.3534446,0.580008,0.0665475
32313498,0.45412365,0.5088599,0.037016504
1188638,0.37880316,0.53868455,0.082512304
16953192,0.4456427,0.5113024,0.04305489
3150798,0.18395098,0.64390916,0.17213987
27750710,0.45688617,0.48975357,0.05336019
9784887,0.41973922,0.54081506,0.039445724
6781858,0.3539953,0.59515536,0.0508493
11232994,0.22501159,0.69995576,0.075032614
30636327,0.43137717,0.51411915,0.054503657
23257981,0.14654063,0.8181023,0.03535707
898655,0.004581611,0.46355397,0.5318644
28342415,0.5786098,0.39342046,0.02796971
22834794,0.34030548,0.5458486,0.113845944
7376937,0.30710372,0.63841635,0.05447991
1134373,0.29899034,0.6294886,0.07152112
5158792,0.44983175,0.5143662,0.03580205
19374616,0.82861406,0.16649204,0.0048939213
286893,0.28528655,0.6113512,0.103362285
2298689,0.7301361,0.24902913,0.02083483
2212695,0.3784496,0.5411014,0.08044902
5574594,0.37778133,0.5365694,0.0856493
3032467,0.14162096,0.72603446,0.13234457
26586731,0.51668346,0.45352882,0.02978772
10640919,0.12817062,0.6845085,0.18732089
12973724,0.18383719,0.7002037,0.11595905
24789475,0.5407996,0.43327522,0.025925193
1056696,0.33693174,0.599374,0.06369432
4871676,0.096985005,0.6023766,0.30063838
32534824,0.29376304,0.602902,0.10333496
31825883,0.22306237,0.6505644,0.12637326
45606,0.08987333,0.75458694,0.15553972
14605927,0.90856296,0.084708765,0.0067282435
20599861,0.41831425,0.5465058,0.0351799
962010,0.41002735,0.51825297,0.07171973
6790266,0.35260993,0.5721392,0.07525087
3249964,0.42572224,0.50281495,0.07146278
9280038,0.62147975,0.35493916,0.0235811
10021034,0.692608,0.28944373,0.017948331
27139182,0.40529287,0.5568007,0.037906397
23058629,0.3807425,0.55731714,0.061940394
28794224,0.4301786,0.53626806,0.03355329
19097311,0.5264751,0.4422987,0.031226216
2495028,0.22578403,0.69019765,0.08401834
292956,0.3458333,0.5814832,0.07268346
26553383,0.41555908,0.5178295,0.06661146
11558274,0.14112242,0.81125546,0.047622133
31631257,0.2717216,0.64443105,0.08384731
35013997,0.030168194,0.72223014,0.24760158
12719672,0.44779855,0.50281817,0.049383268
1567210,0.519548,0.37914932,0.10130271
24577404,0.33537614,0.59263766,0.07198622
2587358,0.2529921,0.5289379,0.21807006
17896379,0.492531,0.43476012,0.07270877
9222642,0.5400091,0.42360815,0.03638276
8732946,0.8471271,0.14302196,0.009850926
24349526,0.43351442,0.5079325,0.058553096
6842089,0.5537989,0.41319034,0.03301074
13156165,0.091672964,0.67703146,0.23129556
14780376,0.3431112,0.56465274,0.09223606
24677331,0.34975615,0.5224481,0.12779574
7420852,0.17382129,0.73336405,0.092814706
1031231,0.22322029,0.69261515,0.084164545
19462101,0.47455105,0.48322806,0.042220876
14718686,0.4225497,0.5272075,0.050242793
12757469,0.069280334,0.8136606,0.117059164
6669106,0.77153313,0.21595861,0.012508298
14359394,0.25037423,0.60286266,0.14676309
33419045,0.6023115,0.35084164,0.046846848
15901584,0.22285567,0.73439234,0.04275208
16697504,0.14947385,0.6873004,0.16322574
34888850,0.30444944,0.57014656,0.12540399
31738244,0.24356556,0.63805956,0.11837487
31556852,0.2027923,0.5919071,0.20530061
25099115,0.41955122,0.5037498,0.07669891
13654305,0.3947594,0.5521812,0.05305948
19461735,0.3444159,0.57300144,0.0825827
10105635,0.5924713,0.3787507,0.028777977
9013167,0.0031644136,0.3418282,0.6550074
3565461,0.5455261,0.4267276,0.027746273
7277117,0.038350873,0.65002906,0.3116201
28831771,0.19058596,0.64919245,0.16022158
3813940,0.6486319,0.32718113,0.024187041
14312466,0.42985335,0.5322856,0.03786104
20520727,0.18702556,0.6848192,0.12815525
30011044,0.24104121,0.627382,0.13157676
2487720,0.3502555,0.5686323,0.081112206
8832396,0.33138755,0.56704396,0.10156845
9776999,0.4048742,0.54640526,0.048720546
15083754,0.6444355,0.33262834,0.022936182
8700683,0.3026569,0.651453,0.04589007
19671715,0.5377085,0.43093595,0.031355556
18231553,0.6055204,0.36068562,0.033793986
26823691,0.27953845,0.6275113,0.09295021
26879903,0.008693862,0.93079424,0.060511913
17594419,0.35789663,0.59167516,0.05042821
3769721,0.5883246,0.3874182,0.024257204
6138703,0.26397246,0.6537093,0.08231825
2883942,0.46616787,0.45386308,0.07996896
30502744,0.1568065,0.63135344,0.2118401
8752596,0.47644544,0.48371306,0.039841548
35370504,0.49306932,0.47349814,0.03343262
24862266,0.37426212,0.573647,0.052090876
35647254,0.23541595,0.5937349,0.17084916
2058406,0.42408204,0.50926286,0.066655084
26640605,0.48226604,0.4610601,0.056673925
457578,0.35045794,0.58567065,0.063871376
12634263,0.24349791,0.6119582,0.14454384
29531230,0.06265637,0.62763125,0.30971235
6795100,0.027634213,0.24435154,0.72801423
161452,0.57005423,0.40226424,0.027681505
7199437,0.70648116,0.2718187,0.02170015
24747725,0.1805314,0.6614629,0.15800564
12138219,0.42477682,0.53087074,0.04435244
12258868,0.550822,0.41015485,0.03902311
18983118,0.42679992,0.5354116,0.03778843
16262270,0.48576918,0.4756115,0.038619373
4388524,0.20534503,0.6993902,0.095264815
9403464,0.14533989,0.6661702,0.1884899
17666428,0.3277525,0.51618344,0.1560641
846329,0.12539923,0.7341245,0.14047632
9564605,0.31867522,0.6173921,0.063932724
10394418,0.2529713,0.69815135,0.048877362
30704303,0.45167974,0.51988965,0.028430618
21627537,0.30463552,0.56530976,0.13005471
2980052,0.39439875,0.5463857,0.05921555
27658356,0.27267197,0.6482975,0.07903052
11668064,0.3687183,0.5287782,0.10250355
23497557,0.09765978,0.78344256,0.11889767
6551671,0.35694647,0.57087284,0.07218074
61527,0.27816275,0.64015,0.08168722
28270857,0.3042768,0.6356888,0.060034335
2940538,0.55662304,0.4044572,0.038919743
32730892,0.365526,0.5974962,0.03697784
16247804,0.50708133,0.44565818,0.047260433
28171828,0.0051398957,0.20171158,0.79314846
22358819,0.26001874,0.67198896,0.06799231
594422,0.2247632,0.62776023,0.14747657
21145334,0.20715137,0.5899216,0.20292707
29785,0.3412514,0.6167089,0.04203966
23535297,0.3486942,0.58446586,0.066839956
21745634,0.5417416,0.40657127,0.051687133
19070310,0.37584427,0.5145353,0.10962044
20553151,0.23704638,0.6330712,0.12988243
26681233,0.046103913,0.4432356,0.51066047
32655915,0.04707222,0.9222866,0.030641155
21883163,0.304651,0.6358729,0.059476145
14911735,0.27540627,0.65920544,0.06538829
9328915,0.51745397,0.42073455,0.061811455
1399289,0.4195914,0.5165033,0.063905306
759820,0.65302867,0.32568824,0.02128306
26583284,0.02786577,0.17777732,0.79435694
32907322,0.14047578,0.67616105,0.18336317
2730554,0.60106957,0.33047017,0.06846029
13031234,0.25274375,0.6777789,0.069477305
5434141,0.26312375,0.6805345,0.05634178
10395300,0.25518233,0.5679138,0.17690393
33047922,0.03252202,0.93775505,0.029722929
13934837,0.2947287,0.63958174,0.0656896
7487552,0.061636325,0.73328346,0.2050802
4485641,0.4824979,0.44849288,0.069009244
5732046,0.23743181,0.6823992,0.080168955
34380469,0.32645532,0.62169397,0.051850658
13412167,0.08744485,0.8384984,0.07405679
17288991,0.37607193,0.5853592,0.038568843
11191665,0.36900496,0.5537859,0.07720911
11604017,0.10919194,0.66129327,0.22951482
35991931,0.28727862,0.580648,0.13207337
22516815,0.29935676,0.65942574,0.041217487
3430754,0.3338935,0.61277884,0.053327594
1982322,0.4436065,0.50315,0.053243555
17680842,0.16017047,0.7945671,0.045262437
31553889,0.16780499,0.6432771,0.18891792
19062975,0.22392775,0.7042176,0.07185463
7739639,0.18181041,0.7696075,0.04858199
17116556,0.18312614,0.7553819,0.061492007
29782,0.33850136,0.625352,0.036146667
19112931,0.1305302,0.5113664,0.3581034
2411122,0.34723592,0.53612804,0.116636105
23901126,0.39856666,0.5192608,0.08217249
17314883,0.14707267,0.75945216,0.09347521
30939752,0.15015285,0.66427517,0.18557204
4795395,0.12457893,0.8126324,0.06278874
34985234,0.07549395,0.7979277,0.12657845
25602422,0.30052862,0.63613033,0.06334101
13547354,0.39724103,0.546734,0.05602501
6241436,0.28256285,0.62360203,0.09383511
9537896,0.068452045,0.56026787,0.37128007
6823089,0.39966252,0.5474058,0.05293172
8175453,0.25458142,0.7093064,0.036112115
399402,0.24880382,0.64080405,0.11039213
1373224,0.17102839,0.6642134,0.16475822
27818228,0.1950798,0.7735715,0.031348653
25432586,0.4802067,0.43456832,0.085225075
12247642,0.2348611,0.6760602,0.08907865
26774022,0.21026075,0.6274852,0.16225404
32009448,0.44716135,0.52332824,0.02951047
24646997,0.32143605,0.649583,0.028980989
11056435,0.256811,0.5222219,0.2209671
98991,0.44167957,0.51629984,0.042020544
8470728,0.079825565,0.5904997,0.3296747
35013252,0.7075473,0.25787753,0.034575205
30880828,0.1756895,0.68912697,0.13518354
4767370,0.23358753,0.688956,0.07745646
25405727,0.19462107,0.5784612,0.2269177
32507626,0.17031507,0.66325563,0.16642927
1334144,0.009275147,0.49991116,0.49081373
2853200,0.36913663,0.5682426,0.06262071
2177662,0.30990022,0.6175255,0.072574235
651538,0.30071285,0.65978026,0.03950684
30629482,0.27356687,0.6689491,0.057483993
31838471,0.21527818,0.6935996,0.091122285
3100181,0.03569343,0.5992489,0.36505765
2615418,0.14133367,0.6719157,0.18675062
2560779,0.40108418,0.5611021,0.03781375
36353137,0.8996645,0.09673266,0.0036028198
6123488,0.54276043,0.38974592,0.06749362
34943174,0.63014,0.34355342,0.026306551
5326648,0.22299214,0.66125906,0.11574887
19111921,0.4187431,0.54546195,0.03579493
4664724,0.08882234,0.7207189,0.19045876
1164579,0.3783984,0.58792114,0.033680446
24243299,0.20202792,0.6091258,0.18884629
27306875,0.12124249,0.6632059,0.2155516
28740660,0.8066964,0.18554413,0.007759419
10703779,0.3943057,0.54039425,0.06530009
11129337,0.19585969,0.66481674,0.13932358
23681509,0.49894366,0.47154102,0.02951538
27905296,0.4835471,0.488556,0.027896902
1296863,0.43272153,0.5120008,0.05527776
17163571,0.4836159,0.4853749,0.031009207
31900532,0.19378716,0.679018,0.12719484
12603681,0.38891912,0.5713865,0.03969434
26524247,0.37245503,0.5819369,0.04560806
6899858,0.37699416,0.5847313,0.038274527
3649554,0.7435169,0.237687,0.018796025
9731588,0.79165524,0.19415608,0.014188636
2728247,0.30556482,0.63561434,0.0588208
19958360,0.4961161,0.46794888,0.03593502
1770836,0.4811955,0.4679723,0.05083222
4098741,0.44895923,0.51538056,0.035660177
18616886,0.169609,0.76371783,0.06667312
16047670,0.24404858,0.6667377,0.08921376
14739538,0.668166,0.30229288,0.029541083
35107447,0.8784087,0.1148405,0.006750883
21322024,0.41597268,0.54025686,0.043770507
4611613,0.30656767,0.63663214,0.056800175
23081594,0.26681322,0.50357616,0.22961064
21565991,0.12940572,0.7298002,0.14079401
14285478,0.4059302,0.52714,0.06692981
8142515,0.024555458,0.5367914,0.43865314
34992963,0.53410965,0.40755215,0.05833823
23655532,0.41328314,0.55213535,0.034581613
28124065,0.43514627,0.53475463,0.030099083
2378040,0.04390773,0.559207,0.39688528
5356013,0.11112779,0.59954834,0.28932387
1578168,0.29721057,0.6404116,0.06237783
9709480,0.3314758,0.62042403,0.048100214
1394579,0.6111646,0.3695087,0.01932667
24818051,0.5799085,0.40497148,0.015120062
28844326,0.33671105,0.589086,0.07420294
32972617,0.5198262,0.44546226,0.034711584
1181828,0.39686742,0.56195694,0.041175663
23955452,0.118852146,0.81936747,0.061780427
2887831,0.8720362,0.12118759,0.0067761787
14811847,0.47399512,0.45567566,0.07032922
27202558,0.5491835,0.4274191,0.02339744
28200252,0.0072693774,0.23384178,0.75888884
15020855,0.4819189,0.47425556,0.04382557
4340088,0.84114915,0.14949115,0.009359614
3751105,0.36927032,0.6009282,0.02980143
14890309,0.07667161,0.76487386,0.15845451
26699606,0.28240615,0.6007734,0.11682039
852742,0.2712178,0.6559503,0.07283188
10107470,0.42140624,0.5411356,0.0374582
682628,0.31349146,0.6175394,0.06896907
74391,0.41156194,0.5287519,0.05968612
12538974,0.35420933,0.5769666,0.068824045
3883051,0.57150316,0.38842347,0.04007336
75266,0.14450866,0.74176514,0.11372617
1252685,0.5274125,0.43022814,0.042359404
3342195,0.6691689,0.29851526,0.032315854
10196366,0.2878086,0.66902095,0.04317053
34035751,0.40176767,0.4820829,0.11614946
225476,0.3473137,0.5256103,0.12707603
5308985,0.21158773,0.6346529,0.15375942
18162734,0.5893662,0.37970683,0.030927012
23181204,0.26283523,0.6147191,0.12244568
23691195,0.73566914,0.25142565,0.012905228
20833484,0.020195909,0.56215006,0.41765404
18967674,0.028668001,0.4406799,0.5306521
31872810,0.35490668,0.52801186,0.11708146
13613782,0.3350993,0.5863685,0.078532234
13775502,0.7337602,0.25248933,0.01375052
1432039,0.13095702,0.77984613,0.08919684
3511253,0.3019149,0.6166863,0.0813989
23433774,0.26410553,0.61984843,0.1160461
17441941,0.29225478,0.60068434,0.10706086
31743981,0.42565432,0.55483645,0.019509234
24634802,0.2165223,0.62477297,0.15870477
20579743,0.47149497,0.4829038,0.045601267
27451148,0.60232013,0.3807504,0.016929423
34305382,0.12882777,0.8182397,0.052932635
1468747,0.64646184,0.3359695,0.017568657
19080730,0.2647961,0.6964684,0.038735464
236283,0.15122145,0.66977954,0.17899905
602965,0.27432677,0.66676116,0.058912132
2194169,0.23565422,0.6872277,0.07711813
12495553,0.59809124,0.36376762,0.038141113
15703732,0.28159636,0.66025484,0.058148738
30863646,0.698442,0.2776001,0.023957929
16192018,0.34703305,0.5769334,0.07603362
12612167,0.4702084,0.46481562,0.06497601
25271596,0.12154745,0.7498677,0.12858483
3707927,0.30963,0.57407385,0.116296105
19760679,0.45134658,0.5086044,0.040049016
33099484,0.17725225,0.58405894,0.23868878
5845807,0.342157,0.54643476,0.11140826
2541685,0.4947186,0.47136715,0.033914305
1121941,0.33701333,0.5437103,0.11927637
16881575,0.015164988,0.42141744,0.56341755
26196717,0.5291712,0.4418017,0.02902705
8982899,0.5402453,0.4191364,0.040618293
18689836,0.52112955,0.43806586,0.040804565
13698770,0.08445553,0.68320507,0.23233935
19662785,0.13601263,0.63151306,0.23247434
7404698,0.194181,0.6127423,0.19307674
12761104,0.26990184,0.6480817,0.08201644
31332767,0.3406977,0.5705107,0.08879163
25940830,0.37048241,0.5934634,0.036054175
1104981,0.21158783,0.6306608,0.15775144
13780382,0.33493373,0.6112809,0.053785358
261402,0.3445271,0.6131112,0.042361677
27371970,0.811645,0.18405342,0.004301702
17704952,0.37443987,0.60839635,0.017163761
27038962,0.294746,0.62859845,0.0766555
3918828,0.31733888,0.6046429,0.078018226
4333908,0.18661778,0.6219264,0.19145586
468353,0.36941618,0.5466961,0.08388769
31716374,0.596983,0.3757508,0.027266169
25008319,0.41517183,0.5491856,0.035642542
2239595,0.21887983,0.67677116,0.10434903
2894585,0.50611657,0.46585262,0.028030856
5850874,0.54064786,0.40939033,0.04996183
13405178,0.055935528,0.44604138,0.49802306
8108970,0.29364833,0.66088206,0.04546972
31306385,0.33754247,0.57962704,0.082830474
10159386,0.3768761,0.5496727,0.073451236
4593958,0.22809917,0.7283634,0.043537423
20433007,0.40461192,0.513742,0.081646025
24724348,0.11270177,0.67536896,0.21192926
24689511,0.37384343,0.5506409,0.075515725
587507,0.102231294,0.70717555,0.19059317
15718938,0.25021917,0.6649017,0.08487917
2885102,0.6180373,0.35862443,0.023338245
6339198,0.07448357,0.750926,0.17459048
12273809,0.20580454,0.6795753,0.11462016
23986413,0.22447914,0.65679574,0.11872506
26283021,0.15281084,0.49272525,0.354464
23412761,0.41933256,0.5449712,0.035696212
537024,0.30962676,0.60099906,0.089374125
36413145,0.020449692,0.91199607,0.067554265
782794,0.01930908,0.46074447,0.51994646
13840353,0.45288634,0.4783253,0.068788305
32995479,0.15149145,0.7976216,0.050886914
31622373,0.35759535,0.60119253,0.041212115
17231014,0.117504925,0.8055418,0.07695326
7185773,0.37099597,0.5267332,0.10227081
3578986,0.21645159,0.6471727,0.13637571
27327195,0.543016,0.43314528,0.023838673
24236900,0.2492713,0.7016476,0.049081117
22785689,0.47828093,0.50324947,0.018469645
11745640,0.1477027,0.6152181,0.23707925
2061941,0.0824045,0.8854895,0.032106
604444,0.15427408,0.68427783,0.16144808
6039804,0.75134385,0.22994602,0.018710088
1236676,0.16943537,0.7210932,0.10947147
11527681,0.3887789,0.5513269,0.059894294
1645634,0.27751338,0.67962784,0.04285875
22155568,0.4561706,0.5215748,0.022254614
10090909,0.5562252,0.4174954,0.026279464
17384479,0.64234304,0.3443421,0.013314849
12836428,0.37404665,0.5478385,0.07811483
5501180,0.7800257,0.20159113,0.01838315
2847356,0.25372773,0.6315764,0.114695854
573304,0.19755372,0.6164169,0.18602936
204839,0.35542753,0.5928302,0.05174232
6180965,0.14690827,0.7133906,0.13970113
2236330,0.37030452,0.54551315,0.08418236
3389965,0.48873413,0.46497872,0.04628709
